date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
14.5.2020 17.35	JoeBiden		699	1735	5716	With the void of leadership in the White House, governors across the country have stepped up to meet this moment. This afternoon, I’ll be joined by a few of them for a roundtable discussion on COVID-19. Tune in at 3:30 PM ET to watch: http://JoeBiden.com/Live				1,26E+18	https://twitter.com/JoeBiden/status/1260986986820599812	
14.5.2020 16.22	JoeBiden		1963	7717	26825	As the economy continues to spiral downwards and unemployment soars to Great Depression-era levels, we cannot ignore the hard truth: This crisis hit us harder and will take longer to recover from because of Donald Trump’s failures.				1,26E+18	https://twitter.com/JoeBiden/status/1260968615450271744	
14.5.2020 14.15	JoeBiden		3879	8027	50103	There's nothing that the American people cannot accomplish when we stand together — one nation, united in purpose.				1,26E+18	https://twitter.com/JoeBiden/status/1260936654858137601	
14.5.2020 2.51	JoeBiden		650	2033	17851	Happy Birthday to the one and only @StevieWonder.		@StevieWonder		1,26E+18	https://twitter.com/JoeBiden/status/1260764765556740098	
14.5.2020 2.00	JoeBiden		2916	11523	44739	“60 days into the coronavirus crisis, the White House does not have a plan, a framework, a philosophy, or a goal.” Real presidents lead. Reality TV presidents don’t.				1,26E+18	https://twitter.com/JoeBiden/status/1260751685959417858	
14.5.2020 1.30	JoeBiden		1734	7339	18535	Not only does the Trump Administration want to take away health coverage for millions in the middle of a pandemic, but now they want to let people go hungry, too. Their cruelty truly knows no bounds.				1,26E+18	https://twitter.com/JoeBiden/status/1260744136212140034	
14.5.2020 0.46	JoeBiden	NPR	1337	4822	17549	Moments of crisis require swift and decisive action from our leaders, but Donald Trump and his administration have done nothing but dither and delay. They have failed the American people on every single front.				1,26E+18	https://twitter.com/JoeBiden/status/1260733099652022273	
13.5.2020 23.42	JoeBiden	CNN	7265	30993	146011	I would trust the guy who’s one of our nation's top public health experts, not the one who pondered injecting disinfectant into the body and looked directly at a solar eclipse.				1,26E+18	https://twitter.com/JoeBiden/status/1260717021840445452	
13.5.2020 22.40	JoeBiden	realDonaldTrump	12169	9667	46123	Enough with the anger and division and fear-mongering, Mr. President. It's time for you to step up, appeal to our better angels, and unite the country. We'll overcome this crisis by coming together — not by tearing each other apart.				1,26E+18	https://twitter.com/JoeBiden/status/1260701573765836805	
13.5.2020 20.15	JoeBiden		4407	7311	25348	It didn’t have to be this bad. Donald Trump utterly failed to prepare for this pandemic and delayed in taking the necessary steps to safeguard our nation against the near-worst-case-economic scenario we are now living.				1,26E+18	https://twitter.com/JoeBiden/status/1260664864269381635	
13.5.2020 18.35	JoeBiden		1800	3656	13383	We owe so much to every single worker on the front lines of this crisis. The least we can do is provide them the pay and protection they need and deserve. Here's what I would do if I were president:				1,26E+18	https://twitter.com/JoeBiden/status/1260639698529193986	
13.5.2020 17.30	JoeBiden		448	595	2152	I joined @PeterHamby on @Snapchat’s Good Luck America to discuss everything from memes to stimulus oversight. Head to https://joe.link/2Wuh99w to watch the interview today, Thursday, and Friday.		@PeterHamby @Snapchat		1,26E+18	https://twitter.com/JoeBiden/status/1260623340219387908	
13.5.2020 16.29	JoeBiden		3571	7381	37523	A united party is key to winning the White House this November. The work of the task forces will be essential to identifying ways to build on our progress and not simply turn the clock back to a time before Donald Trump — but transform our country.				1,26E+18	https://twitter.com/JoeBiden/status/1260607989070786560	
13.5.2020 14.00	JoeBiden		3687	13791	55881	Donald Trump can put up all of the banners he wants in the Rose Garden, but it doesn’t change the fact that he failed our nation when it comes to COVID-19 testing.				1,26E+18	https://twitter.com/JoeBiden/status/1260570499320446976	
13.5.2020 1.00	JoeBiden		4148	17288	82446	I wish the president would spend less time talking and tweeting and more time listening to experts like Dr. Fauci. This isn’t politics. This is life and death.				1,26E+18	https://twitter.com/JoeBiden/status/1260374201518526465	
12.5.2020 23.45	JoeBiden		426	2251	12716	.@DrBiden and I are saddened to learn of the passing of Aimee Stephens. We send our deepest condolences to her wife, Donna, and her family. Aimee's spirit and courage will not only be her legacy but our guiding light as we carry on her fight for equality.		@DrBiden		1,26E+18	https://twitter.com/JoeBiden/status/1260355324357128195	
12.5.2020 22.42	JoeBiden	NPR	1263	7757	26622	The Trump Administration clearly knows what's needed to make workplaces safe and operational: adequate testing, contact tracing, masks, and additional precautions. They're putting in the work to keep themselves safe. Why aren't they doing the same for the American people?				1,26E+18	https://twitter.com/JoeBiden/status/1260339651509919746	
12.5.2020 20.17	JoeBiden	DJJudd	5510	25924	78405	This is a bunch of malarkey and you know it, @senatemajldr. We left a 69-page playbook on how to fight pandemics. You can read it here if you’d like: https://joe.link/3fI8BU7 And make sure to pass along your notes to President Trump. He could use them.		@senatemajldr		1,26E+18	https://twitter.com/JoeBiden/status/1260303075111325697	
12.5.2020 19.42	JoeBiden		1605	6344	22269	Donald Trump knew about this crisis all the way back in January — and his response since has been incompetent at best.				1,26E+18	https://twitter.com/JoeBiden/status/1260294171618836480	
12.5.2020 17.54	JoeBiden	realDonaldTrump	4899	22759	126514	That’s the plan. http://IWillVote.com				1,26E+18	https://twitter.com/JoeBiden/status/1260267215921844225	
12.5.2020 15.10	JoeBiden		4065	10984	52234	Here's the deal: We can choose who our country works for. We can choose whether it works for just the wealthy — or everyone else as well. That’s the choice we must make — all of us together — this November.				1,26E+18	https://twitter.com/JoeBiden/status/1260225720435032065	
12.5.2020 10.30	JoeBiden		5499	12643	48027	Let me be clear: My Administration will review every single stimulus loan given to big companies and political insiders. We will find any dollar taken corruptly, we will come get it, and we will punish the wrongdoers.				1,26E+18	https://twitter.com/JoeBiden/status/1260155255880323074	
12.5.2020 0.59	JoeBiden		9211	14887	103932	I believe everyone deserves a fair shot at success — not just the Mar-a-Lago crowd.				1,26E+18	https://twitter.com/JoeBiden/status/1260011558899499010	
11.5.2020 23.20	JoeBiden		5955	40784	103366	Donald Trump just doesn't understand: We have an economic crisis because we have a public health crisis — and we have a public health crisis because he failed to act.				1,26E+18	https://twitter.com/JoeBiden/status/1259986650446344196	
11.5.2020 22.25	JoeBiden		1123	2292	8539	In April, we raised $60.5 million between my campaign and @TheDemocrats. I'm humbled and know what a sacrifice it is to give in times as difficult as these. But May is our most important month yet, and we need your help. If you can, please chip in today:		@TheDemocrats		1,26E+18	https://twitter.com/JoeBiden/status/1259972803660443648	
11.5.2020 20.30	JoeBiden		5658	28468	120935	Donald Trump and his team seem to understand how critical testing is to their own safety. So why are they insisting that it’s unnecessary for the American people?				1,26E+18	https://twitter.com/JoeBiden/status/1259943863621267457	
11.5.2020 18.45	JoeBiden		676	1063	3518	With folks staying at home during this time of social distancing, we put together some fun activities to keep everyone entertained. Text FREE to 30330 to be the first to get a look at what we’ve been working on.				1,26E+18	https://twitter.com/JoeBiden/status/1259917439132819456	
11.5.2020 17.22	JoeBiden		2376	9615	34019	Donald Trump hopes to split us into dueling camps, casting Democrats as doomsayers hoping to keep America grounded and Republicans as freedom fighters trying to liberate the economy. It’s a childish tactic—and a false choice none of us should fall for.				1,26E+18	https://twitter.com/JoeBiden/status/1259896551805157378	
11.5.2020 14.40	JoeBiden	JStein_WaPo	1640	9586	37740	I have a better idea: give people coronavirus economic relief and don't hold their hard-earned benefits hostage.				1,26E+18	https://twitter.com/JoeBiden/status/1259855842041565186	
11.5.2020 13.15	JoeBiden		1016	3199	13105	This crisis presents an opportunity to not just rebuild our economy — but transform it. @AndrewYang joined me to discuss how we can do that and create a stronger, fairer, more inclusive middle class. Listen to the full episode: http://JoeBiden.com/Heres-the-Deal		@AndrewYang		1,26E+18	https://twitter.com/JoeBiden/status/1259834391670423553	
11.5.2020 1.05	JoeBiden		722	1131	4258	No podemos callar ante la violencia contra personas transgénero de color, como las recientes tragedias en Missouri y Puerto Rico. Es nuestra obligación garantizar que todos puedan vivir abiertamente, con orgullo y sin miedo.				1,26E+18	https://twitter.com/JoeBiden/status/1259650681260044293	
11.5.2020 1.00	JoeBiden		1058	5275	21921	We cannot be silent in the face of rising violence against transgender people of color—like the recent tragedies in Missouri and Puerto Rico. It's our moral obligation to end this epidemic, and ensure everyone can live open and proud and free from fear. https://time.com/5827425/trans-killings-puerto-rico/				1,26E+18	https://twitter.com/JoeBiden/status/1259649424436785152	
10.5.2020 23.30	JoeBiden		702	2388	9224	.@AndrewYang and I covered a lot of ground on the next episode of Here's the Deal, but the most surprising part might have been learning about his connection to the Roosevelts. Make sure to tune in for the full episode tomorrow morning: http://JoeBiden.com/Heres-The-Deal		@AndrewYang		1,26E+18	https://twitter.com/JoeBiden/status/1259626773605564416	
10.5.2020 22.45	JoeBiden		13663	14940	98022	Don't let anyone tell you differently: We have the power to write the future we want for our country.				1,26E+18	https://twitter.com/JoeBiden/status/1259615448905199621	
10.5.2020 20.30	JoeBiden		1467	6990	17084	Tax cuts for the super-wealthy. Bailouts for large corporations. Working Americans left behind. That’s Donald Trump’s record.				1,26E+18	https://twitter.com/JoeBiden/status/1259581475109744640	
10.5.2020 18.51	JoeBiden	washingtonpost	1415	4925	19167	I believe rebuilding the middle class is the moral obligation of our time. We have to build a stronger, more inclusive, more resilient middle class — one that can withstand the next public health crisis or whatever else comes our way.				1,26E+18	https://twitter.com/JoeBiden/status/1259556785893052418	
10.5.2020 17.15	JoeBiden		3225	9692	57070	Ordinary people, given half a chance, have never let their country down. That’s who I believe in. That’s who I’m in this race to fight for.				1,26E+18	https://twitter.com/JoeBiden/status/1259532401832837121	
10.5.2020 15.33	JoeBiden		1243	7729	38674	To the extraordinary mothers everywhere, like Catherine Eugenia Finnegan Biden, my wishes for a safe and happy Mother’s Day.				1,26E+18	https://twitter.com/JoeBiden/status/1259506732759310336	
10.5.2020 0.50	JoeBiden		2734	8626	30275	There's a clear choice this November: Donald Trump will do everything he can to terminate health care for millions in a global pandemic. I will do everything I can to ensure every American has access to the quality, affordable care they need.				1,26E+18	https://twitter.com/JoeBiden/status/1259284518361600003	
9.5.2020 23.52	JoeBiden		3355	8928	57749	There’s no quit in America. None at all. We’re going to get through this — and we're going to come out stronger.				1,26E+18	https://twitter.com/JoeBiden/status/1259269922149916672	
